timestamp,day_of_week,hour_of_day,is_weekend,requests_per_second,is_spike,baseline_active_instances,cpu_utilization_pct,response_time_ms,required_instances
2026-01-06 19:15:00,1,19,0,343.5,0,8,17.2,48.6,2
2026-01-06 19:20:00,1,19,0,338.8,0,8,16.9,48.5,2
2026-01-06 19:25:00,1,19,0,326.4,0,8,16.3,48.2,2
2026-01-06 19:30:00,1,19,0,360.1,0,8,18.0,49.0,2
2026-01-06 19:35:00,1,19,0,326.7,0,8,16.3,48.2,2
2026-01-06 19:40:00,1,19,0,345.5,0,8,17.3,48.6,2
2026-01-06 19:45:00,1,19,0,345.7,0,8,17.3,48.6,2
2026-01-06 19:50:00,1,19,0,333.6,0,8,16.7,48.3,2
2026-01-06 19:55:00,1,19,0,308.0,0,8,15.4,47.7,2
2026-01-06 20:00:00,1,20,0,316.3,0,8,15.8,47.9,2
2026-01-06 20:05:00,1,20,0,305.7,0,8,15.3,47.6,2
2026-01-06 20:10:00,1,20,0,288.4,0,8,14.4,47.2,2
2026-01-06 20:15:00,1,20,0,302.8,0,8,15.1,47.6,2
2026-01-06 20:20:00,1,20,0,276.2,0,8,13.8,46.9,2
2026-01-06 20:25:00,1,20,0,307.7,0,8,15.4,47.7,2
2026-01-06 20:30:00,1,20,0,279.0,0,8,14.0,47.0,2
2026-01-06 20:35:00,1,20,0,285.1,0,8,14.3,47.1,2
2026-01-06 20:40:00,1,20,0,282.6,0,8,14.1,47.1,2
2026-01-06 20:45:00,1,20,0,270.7,0,8,13.5,46.8,2
2026-01-06 20:50:00,1,20,0,279.7,0,8,14.0,47.0,2
2026-01-06 20:55:00,1,20,0,260.1,0,8,13.0,46.5,2
2026-01-06 21:00:00,1,21,0,276.7,0,8,13.8,46.9,2
2026-01-06 21:05:00,1,21,0,239.9,0,8,12.0,46.0,2
2026-01-06 21:10:00,1,21,0,258.5,0,8,12.9,46.5,2
2026-01-06 21:15:00,1,21,0,282.3,0,8,14.1,47.1,2
2026-01-06 21:20:00,1,21,0,234.9,0,8,11.7,45.9,2
2026-01-06 21:25:00,1,21,0,236.5,0,8,11.8,45.9,2
2026-01-06 21:30:00,1,21,0,251.2,0,8,12.6,46.3,2
2026-01-06 21:35:00,1,21,0,243.0,0,8,12.2,46.1,2
2026-01-06 21:40:00,1,21,0,242.5,0,8,12.1,46.1,2
2026-01-06 21:45:00,1,21,0,241.6,0,8,12.1,46.0,2
2026-01-06 21:50:00,1,21,0,240.9,0,8,12.0,46.0,2
2026-01-06 21:55:00,1,21,0,245.1,0,8,12.3,46.1,2
2026-01-06 22:00:00,1,22,0,231.8,0,8,11.6,45.8,2
2026-01-06 22:05:00,1,22,0,219.3,0,8,11.0,45.5,2
2026-01-06 22:10:00,1,22,0,230.4,0,8,11.5,45.8,2
2026-01-06 22:15:00,1,22,0,246.2,0,8,12.3,46.2,2
2026-01-06 22:20:00,1,22,0,213.2,0,8,10.7,45.3,2
2026-01-06 22:25:00,1,22,0,198.1,0,8,9.9,45.0,2
2026-01-06 22:30:00,1,22,0,227.0,0,8,11.4,45.7,2
2026-01-06 22:35:00,1,22,0,206.2,0,8,10.3,45.2,2
2026-01-06 22:40:00,1,22,0,173.2,0,8,8.7,44.3,2
2026-01-06 22:45:00,1,22,0,216.3,0,8,10.8,45.4,2
2026-01-06 22:50:00,1,22,0,193.4,0,8,9.7,44.8,2
2026-01-06 22:55:00,1,22,0,198.0,0,8,9.9,45.0,2
2026-01-06 23:00:00,1,23,0,202.3,0,8,10.1,45.1,2
2026-01-06 23:05:00,1,23,0,198.3,0,8,9.9,45.0,2
2026-01-06 23:10:00,1,23,0,204.2,0,8,10.2,45.1,2
2026-01-06 23:15:00,1,23,0,185.2,0,8,9.3,44.6,2
2026-01-06 23:20:00,1,23,0,197.7,0,8,9.9,44.9,2
2026-01-06 23:25:00,1,23,0,184.4,0,8,9.2,44.6,2
2026-01-06 23:30:00,1,23,0,197.7,0,8,9.9,44.9,2
2026-01-06 23:35:00,1,23,0,194.2,0,8,9.7,44.9,2
2026-01-06 23:40:00,1,23,0,169.4,0,8,8.5,44.2,2
2026-01-06 23:45:00,1,23,0,198.3,0,8,9.9,45.0,2
2026-01-06 23:50:00,1,23,0,172.5,0,8,8.6,44.3,2
2026-01-06 23:55:00,1,23,0,191.3,0,8,9.6,44.8,2
2026-01-07 00:00:00,2,0,0,155.8,0,8,7.8,43.9,2
2026-01-07 00:05:00,2,0,0,177.9,0,8,8.9,44.4,2
2026-01-07 00:10:00,2,0,0,147.0,0,8,7.4,43.7,2
2026-01-07 00:15:00,2,0,0,145.2,0,8,7.3,43.6,2
2026-01-07 00:20:00,2,0,0,150.1,0,8,7.5,43.8,2
2026-01-07 00:25:00,2,0,0,145.9,0,8,7.3,43.6,2
2026-01-07 00:30:00,2,0,0,162.5,0,8,8.1,44.1,2
2026-01-07 00:35:00,2,0,0,126.3,0,8,6.3,43.2,2
2026-01-07 00:40:00,2,0,0,134.8,0,8,6.7,43.4,2
2026-01-07 00:45:00,2,0,0,134.6,0,8,6.7,43.4,2
2026-01-07 00:50:00,2,0,0,164.9,0,8,8.2,44.1,2
2026-01-07 00:55:00,2,0,0,176.4,0,8,8.8,44.4,2
2026-01-07 01:00:00,2,1,0,149.2,0,8,7.5,43.7,2
2026-01-07 01:05:00,2,1,0,148.3,0,8,7.4,43.7,2
2026-01-07 01:10:00,2,1,0,151.9,0,8,7.6,43.8,2
2026-01-07 01:15:00,2,1,0,168.4,0,8,8.4,44.2,2
2026-01-07 01:20:00,2,1,0,137.1,0,8,6.9,43.4,2
2026-01-07 01:25:00,2,1,0,154.7,0,8,7.7,43.9,2
2026-01-07 01:30:00,2,1,0,165.8,0,8,8.3,44.1,2
2026-01-07 01:35:00,2,1,0,158.8,0,8,7.9,44.0,2
2026-01-07 01:40:00,2,1,0,154.2,0,8,7.7,43.9,2
2026-01-07 01:45:00,2,1,0,166.5,0,8,8.3,44.2,2
2026-01-07 01:50:00,2,1,0,111.0,0,8,5.6,42.8,2
2026-01-07 01:55:00,2,1,0,161.8,0,8,8.1,44.0,2
2026-01-07 02:00:00,2,2,0,142.0,0,8,7.1,43.6,2
2026-01-07 02:05:00,2,2,0,124.4,0,8,6.2,43.1,2
2026-01-07 02:10:00,2,2,0,159.7,0,8,8.0,44.0,2
2026-01-07 02:15:00,2,2,0,172.8,0,8,8.6,44.3,2
2026-01-07 02:20:00,2,2,0,150.3,0,8,7.5,43.8,2
2026-01-07 02:25:00,2,2,0,166.8,0,8,8.3,44.2,2
2026-01-07 02:30:00,2,2,0,176.8,0,8,8.8,44.4,2
2026-01-07 02:35:00,2,2,0,172.6,0,8,8.6,44.3,2
2026-01-07 02:40:00,2,2,0,177.6,0,8,8.9,44.4,2
2026-01-07 02:45:00,2,2,0,164.3,0,8,8.2,44.1,2
2026-01-07 02:50:00,2,2,0,154.6,0,8,7.7,43.9,2
2026-01-07 02:55:00,2,2,0,129.6,0,8,6.5,43.2,2
2026-01-07 03:00:00,2,3,0,150.2,0,8,7.5,43.8,2
2026-01-07 03:05:00,2,3,0,141.5,0,8,7.1,43.5,2
2026-01-07 03:10:00,2,3,0,187.0,0,8,9.4,44.7,2
2026-01-07 03:15:00,2,3,0,152.0,0,8,7.6,43.8,2
2026-01-07 03:20:00,2,3,0,156.8,0,8,7.8,43.9,2
2026-01-07 03:25:00,2,3,0,163.6,0,8,8.2,44.1,2
2026-01-07 03:30:00,2,3,0,156.3,0,8,7.8,43.9,2
2026-01-07 03:35:00,2,3,0,181.4,0,8,9.1,44.5,2
2026-01-07 03:40:00,2,3,0,147.0,0,8,7.4,43.7,2
2026-01-07 03:45:00,2,3,0,159.6,0,8,8.0,44.0,2
2026-01-07 03:50:00,2,3,0,146.0,0,8,7.3,43.6,2
2026-01-07 03:55:00,2,3,0,137.7,0,8,6.9,43.4,2
2026-01-07 04:00:00,2,4,0,148.8,0,8,7.4,43.7,2
2026-01-07 04:05:00,2,4,0,157.9,0,8,7.9,43.9,2
2026-01-07 04:10:00,2,4,0,152.5,0,8,7.6,43.8,2
2026-01-07 04:15:00,2,4,0,149.1,0,8,7.5,43.7,2
2026-01-07 04:20:00,2,4,0,138.9,0,8,6.9,43.5,2
2026-01-07 04:25:00,2,4,0,159.3,0,8,8.0,44.0,2
2026-01-07 04:30:00,2,4,0,138.6,0,8,6.9,43.5,2
2026-01-07 04:35:00,2,4,0,173.2,0,8,8.7,44.3,2
2026-01-07 04:40:00,2,4,0,163.7,0,8,8.2,44.1,2
2026-01-07 04:45:00,2,4,0,141.3,0,8,7.1,43.5,2
2026-01-07 04:50:00,2,4,0,159.2,0,8,8.0,44.0,2
2026-01-07 04:55:00,2,4,0,153.3,0,8,7.7,43.8,2
2026-01-07 05:00:00,2,5,0,170.2,0,8,8.5,44.3,2
2026-01-07 05:05:00,2,5,0,186.3,0,8,9.3,44.7,2
2026-01-07 05:10:00,2,5,0,138.9,0,8,6.9,43.5,2
2026-01-07 05:15:00,2,5,0,169.7,0,8,8.5,44.2,2
2026-01-07 05:20:00,2,5,0,166.5,0,8,8.3,44.2,2
2026-01-07 05:25:00,2,5,0,179.9,0,8,9.0,44.5,2
2026-01-07 05:30:00,2,5,0,174.1,0,8,8.7,44.4,2
2026-01-07 05:35:00,2,5,0,160.6,0,8,8.0,44.0,2
2026-01-07 05:40:00,2,5,0,168.2,0,8,8.4,44.2,2
2026-01-07 05:45:00,2,5,0,162.2,0,8,8.1,44.1,2
2026-01-07 05:50:00,2,5,0,191.5,0,8,9.6,44.8,2
2026-01-07 05:55:00,2,5,0,176.9,0,8,8.8,44.4,2
2026-01-07 06:00:00,2,6,0,206.4,0,8,10.3,45.2,2
2026-01-07 06:05:00,2,6,0,178.3,0,8,8.9,44.5,2
2026-01-07 06:10:00,2,6,0,169.9,0,8,8.5,44.2,2
2026-01-07 06:15:00,2,6,0,159.3,0,8,8.0,44.0,2
2026-01-07 06:20:00,2,6,0,156.4,0,8,7.8,43.9,2
2026-01-07 06:25:00,2,6,0,161.2,0,8,8.1,44.0,2
2026-01-07 06:30:00,2,6,0,190.6,0,8,9.5,44.8,2
2026-01-07 06:35:00,2,6,0,195.9,0,8,9.8,44.9,2
2026-01-07 06:40:00,2,6,0,166.2,0,8,8.3,44.2,2
2026-01-07 06:45:00,2,6,0,205.1,0,8,10.3,45.1,2
2026-01-07 06:50:00,2,6,0,186.3,0,8,9.3,44.7,2
2026-01-07 06:55:00,2,6,0,197.6,0,8,9.9,44.9,2
2026-01-07 07:00:00,2,7,0,221.6,0,8,11.1,45.5,2
2026-01-07 07:05:00,2,7,0,212.8,0,8,10.6,45.3,2
2026-01-07 07:10:00,2,7,0,197.4,0,8,9.9,44.9,2
2026-01-07 07:15:00,2,7,0,190.2,0,8,9.5,44.8,2
2026-01-07 07:20:00,2,7,0,173.5,0,8,8.7,44.3,2
2026-01-07 07:25:00,2,7,0,197.2,0,8,9.9,44.9,2
2026-01-07 07:30:00,2,7,0,207.2,0,8,10.4,45.2,2
2026-01-07 07:35:00,2,7,0,197.9,0,8,9.9,44.9,2
2026-01-07 07:40:00,2,7,0,213.2,0,8,10.7,45.3,2
2026-01-07 07:45:00,2,7,0,218.9,0,8,10.9,45.5,2
2026-01-07 07:50:00,2,7,0,216.9,0,8,10.8,45.4,2
2026-01-07 07:55:00,2,7,0,213.2,0,8,10.7,45.3,2
2026-01-07 08:00:00,2,8,0,228.2,0,8,11.4,45.7,2
2026-01-07 08:05:00,2,8,0,235.1,0,8,11.8,45.9,2
2026-01-07 08:10:00,2,8,0,215.0,0,8,10.8,45.4,2
2026-01-07 08:15:00,2,8,0,255.4,0,8,12.8,46.4,2
2026-01-07 08:20:00,2,8,0,235.8,0,8,11.8,45.9,2
2026-01-07 08:25:00,2,8,0,240.6,0,8,12.0,46.0,2
2026-01-07 08:30:00,2,8,0,254.1,0,8,12.7,46.4,2
2026-01-07 08:35:00,2,8,0,250.2,0,8,12.5,46.3,2
2026-01-07 08:40:00,2,8,0,264.2,0,8,13.2,46.6,2
2026-01-07 08:45:00,2,8,0,257.6,0,8,12.9,46.4,2
2026-01-07 08:50:00,2,8,0,247.5,0,8,12.4,46.2,2
2026-01-07 08:55:00,2,8,0,265.5,0,8,13.3,46.6,2
2026-01-07 09:00:00,2,9,0,246.5,0,8,12.3,46.2,2
2026-01-07 09:05:00,2,9,0,268.8,0,8,13.4,46.7,2
2026-01-07 09:10:00,2,9,0,270.4,0,8,13.5,46.8,2
2026-01-07 09:15:00,2,9,0,271.4,0,8,13.6,46.8,2
2026-01-07 09:20:00,2,9,0,276.4,0,8,13.8,46.9,2
2026-01-07 09:25:00,2,9,0,253.9,0,8,12.7,46.3,2
2026-01-07 09:30:00,2,9,0,277.8,0,8,13.9,46.9,2
2026-01-07 09:35:00,2,9,0,291.3,0,8,14.6,47.3,2
2026-01-07 09:40:00,2,9,0,296.3,0,8,14.8,47.4,2
2026-01-07 09:45:00,2,9,0,282.5,0,8,14.1,47.1,2
2026-01-07 09:50:00,2,9,0,321.0,0,8,16.0,48.0,2
2026-01-07 09:55:00,2,9,0,293.1,0,8,14.7,47.3,2
2026-01-07 10:00:00,2,10,0,324.8,0,8,16.2,48.1,2
2026-01-07 10:05:00,2,10,0,320.8,0,8,16.0,48.0,2
2026-01-07 10:10:00,2,10,0,309.0,0,8,15.4,47.7,2
2026-01-07 10:15:00,2,10,0,349.6,0,8,17.5,48.7,2
2026-01-07 10:20:00,2,10,0,309.3,0,8,15.5,47.7,2
2026-01-07 10:25:00,2,10,0,345.3,0,8,17.3,48.6,2
2026-01-07 10:30:00,2,10,0,350.9,0,8,17.5,48.8,2
2026-01-07 10:35:00,2,10,0,330.2,0,8,16.5,48.3,2
2026-01-07 10:40:00,2,10,0,365.5,0,8,18.3,49.1,2
2026-01-07 10:45:00,2,10,0,345.3,0,8,17.3,48.6,2
2026-01-07 10:50:00,2,10,0,357.8,0,8,17.9,48.9,2
2026-01-07 10:55:00,2,10,0,361.8,0,8,18.1,49.0,2
2026-01-07 11:00:00,2,11,0,360.3,0,8,18.0,49.0,2
2026-01-07 11:05:00,2,11,0,378.9,0,8,18.9,49.5,3
2026-01-07 11:10:00,2,11,0,383.0,0,8,19.2,49.6,3
2026-01-07 11:15:00,2,11,0,349.3,0,8,17.5,48.7,2
2026-01-07 11:20:00,2,11,0,399.5,0,8,20.0,50.0,3
2026-01-07 11:25:00,2,11,0,359.4,0,8,18.0,49.0,2
2026-01-07 11:30:00,2,11,0,404.2,0,8,20.2,50.1,3
2026-01-07 11:35:00,2,11,0,409.9,0,8,20.5,50.2,3
2026-01-07 11:40:00,2,11,0,381.0,0,8,19.0,49.5,3
2026-01-07 11:45:00,2,11,0,395.4,0,8,19.8,49.9,3
2026-01-07 11:50:00,2,11,0,389.3,0,8,19.5,49.7,3
2026-01-07 11:55:00,2,11,0,406.8,0,8,20.3,50.2,3
2026-01-07 12:00:00,2,12,0,409.6,0,8,20.5,50.2,3
2026-01-07 12:05:00,2,12,0,430.0,0,8,21.5,50.8,3
2026-01-07 12:10:00,2,12,0,442.0,0,8,22.1,51.0,3
2026-01-07 12:15:00,2,12,0,447.3,0,8,22.4,51.2,3
2026-01-07 12:20:00,2,12,0,421.8,0,8,21.1,50.5,3
2026-01-07 12:25:00,2,12,0,431.0,0,8,21.6,50.8,3
2026-01-07 12:30:00,2,12,0,412.7,0,8,20.6,50.3,3
2026-01-07 12:35:00,2,12,0,429.5,0,8,21.5,50.7,3
2026-01-07 12:40:00,2,12,0,459.7,0,8,23.0,51.5,3
2026-01-07 12:45:00,2,12,0,473.0,0,8,23.6,51.8,3
2026-01-07 12:50:00,2,12,0,433.7,0,8,21.7,50.8,3
2026-01-07 12:55:00,2,12,0,446.7,0,8,22.3,51.2,3
2026-01-07 13:00:00,2,13,0,458.5,0,8,22.9,51.5,3
2026-01-07 13:05:00,2,13,0,466.2,0,8,23.3,51.7,3
2026-01-07 13:10:00,2,13,0,453.0,0,8,22.7,51.3,3
2026-01-07 13:15:00,2,13,0,474.4,0,8,23.7,51.9,3
2026-01-07 13:20:00,2,13,0,463.8,0,8,23.2,51.6,3
2026-01-07 13:25:00,2,13,0,473.4,0,8,23.7,51.8,3
2026-01-07 13:30:00,2,13,0,484.4,0,8,24.2,52.1,3
2026-01-07 13:35:00,2,13,0,478.8,0,8,23.9,52.0,3
2026-01-07 13:40:00,2,13,0,474.5,0,8,23.7,51.9,3
2026-01-07 13:45:00,2,13,0,481.7,0,8,24.1,52.0,3
2026-01-07 13:50:00,2,13,0,484.1,0,8,24.2,52.1,3
2026-01-07 13:55:00,2,13,0,481.8,0,8,24.1,52.0,3
2026-01-07 14:00:00,2,14,0,485.3,0,8,24.3,52.1,3
2026-01-07 14:05:00,2,14,0,514.9,0,8,25.7,52.9,3
2026-01-07 14:10:00,2,14,0,500.9,0,8,25.0,52.5,3
2026-01-07 14:15:00,2,14,0,489.5,0,8,24.5,52.2,3
2026-01-07 14:20:00,2,14,0,505.6,0,8,25.3,52.6,3
2026-01-07 14:25:00,2,14,0,491.3,0,8,24.6,52.3,3
2026-01-07 14:30:00,2,14,0,514.9,0,8,25.7,52.9,3
2026-01-07 14:35:00,2,14,0,503.7,0,8,25.2,52.6,3
2026-01-07 14:40:00,2,14,0,497.2,0,8,24.9,52.4,3
2026-01-07 14:45:00,2,14,0,506.0,0,8,25.3,52.6,3
2026-01-07 14:50:00,2,14,0,476.1,0,8,23.8,51.9,3
2026-01-07 14:55:00,2,14,0,483.0,0,8,24.2,52.1,3
2026-01-07 15:00:00,2,15,0,482.1,0,8,24.1,52.1,3
2026-01-07 15:05:00,2,15,0,502.1,0,8,25.1,52.6,3
2026-01-07 15:10:00,2,15,0,525.7,0,8,26.3,53.1,3
2026-01-07 15:15:00,2,15,0,532.8,0,8,26.6,53.3,3
2026-01-07 15:20:00,2,15,0,508.4,0,8,25.4,52.7,3
2026-01-07 15:25:00,2,15,0,505.6,0,8,25.3,52.6,3
2026-01-07 15:30:00,2,15,0,470.3,0,8,23.5,51.8,3
2026-01-07 15:35:00,2,15,0,488.2,0,8,24.4,52.2,3
2026-01-07 15:40:00,2,15,0,483.4,0,8,24.2,52.1,3
2026-01-07 15:45:00,2,15,0,484.6,0,8,24.2,52.1,3
2026-01-07 15:50:00,2,15,0,490.0,0,8,24.5,52.2,3
2026-01-07 15:55:00,2,15,0,483.8,0,8,24.2,52.1,3
2026-01-07 16:00:00,2,16,0,459.5,0,8,23.0,51.5,3
2026-01-07 16:05:00,2,16,0,498.6,0,8,24.9,52.5,3
2026-01-07 16:10:00,2,16,0,469.3,0,8,23.5,51.7,3
2026-01-07 16:15:00,2,16,0,486.9,0,8,24.3,52.2,3
2026-01-07 16:20:00,2,16,0,512.2,0,8,25.6,52.8,3
2026-01-07 16:25:00,2,16,0,464.9,0,8,23.2,51.6,3
2026-01-07 16:30:00,2,16,0,438.3,0,8,21.9,51.0,3
2026-01-07 16:35:00,2,16,0,469.3,0,8,23.5,51.7,3
2026-01-07 16:40:00,2,16,0,487.4,0,8,24.4,52.2,3
2026-01-07 16:45:00,2,16,0,497.4,0,8,24.9,52.4,3
2026-01-07 16:50:00,2,16,0,446.7,0,8,22.3,51.2,3
2026-01-07 16:55:00,2,16,0,469.5,0,8,23.5,51.7,3
2026-01-07 17:00:00,2,17,0,451.9,0,8,22.6,51.3,3
2026-01-07 17:05:00,2,17,0,454.0,0,8,22.7,51.4,3
2026-01-07 17:10:00,2,17,0,491.9,0,8,24.6,52.3,3
2026-01-07 17:15:00,2,17,0,426.2,0,8,21.3,50.7,3
2026-01-07 17:20:00,2,17,0,449.0,0,8,22.4,51.2,3
2026-01-07 17:25:00,2,17,0,448.6,0,8,22.4,51.2,3
2026-01-07 17:30:00,2,17,0,454.2,0,8,22.7,51.4,3
2026-01-07 17:35:00,2,17,0,435.6,0,8,21.8,50.9,3
2026-01-07 17:40:00,2,17,0,434.9,0,8,21.7,50.9,3
2026-01-07 17:45:00,2,17,0,420.5,0,8,21.0,50.5,3
2026-01-07 17:50:00,2,17,0,426.4,0,8,21.3,50.7,3
2026-01-07 17:55:00,2,17,0,413.1,0,8,20.7,50.3,3
2026-01-07 18:00:00,2,18,0,423.5,0,8,21.2,50.6,3
2026-01-07 18:05:00,2,18,0,404.5,0,8,20.2,50.1,3
2026-01-07 18:10:00,2,18,0,411.5,0,8,20.6,50.3,3
2026-01-07 18:15:00,2,18,0,401.2,0,8,20.1,50.0,3
2026-01-07 18:20:00,2,18,0,414.2,0,8,20.7,50.4,3
2026-01-07 18:25:00,2,18,0,392.2,0,8,19.6,49.8,3
2026-01-07 18:30:00,2,18,0,362.1,0,8,18.1,49.1,2
2026-01-07 18:35:00,2,18,0,403.2,0,8,20.2,50.1,3
2026-01-07 18:40:00,2,18,0,366.3,0,8,18.3,49.2,2
2026-01-07 18:45:00,2,18,0,365.7,0,8,18.3,49.1,2
2026-01-07 18:50:00,2,18,0,362.2,0,8,18.1,49.1,2
2026-01-07 18:55:00,2,18,0,387.3,0,8,19.4,49.7,3
2026-01-07 19:00:00,2,19,0,330.3,0,8,16.5,48.3,2
2026-01-07 19:05:00,2,19,0,404.9,0,8,20.2,50.1,3
2026-01-07 19:10:00,2,19,0,369.3,0,8,18.5,49.2,2
2026-01-07 19:15:00,2,19,0,352.4,0,8,17.6,48.8,2
2026-01-07 19:20:00,2,19,0,343.8,0,8,17.2,48.6,2
2026-01-07 19:25:00,2,19,0,344.5,0,8,17.2,48.6,2
2026-01-07 19:30:00,2,19,0,343.7,0,8,17.2,48.6,2
2026-01-07 19:35:00,2,19,0,341.2,0,8,17.1,48.5,2
2026-01-07 19:40:00,2,19,0,335.6,0,8,16.8,48.4,2
2026-01-07 19:45:00,2,19,0,324.3,0,8,16.2,48.1,2
2026-01-07 19:50:00,2,19,0,315.7,0,8,15.8,47.9,2
2026-01-07 19:55:00,2,19,0,312.2,0,8,15.6,47.8,2
2026-01-07 20:00:00,2,20,0,307.3,0,8,15.4,47.7,2
2026-01-07 20:05:00,2,20,0,323.1,0,8,16.2,48.1,2
2026-01-07 20:10:00,2,20,0,310.9,0,8,15.5,47.8,2
2026-01-07 20:15:00,2,20,0,253.8,0,8,12.7,46.3,2
2026-01-07 20:20:00,2,20,0,303.7,0,8,15.2,47.6,2
2026-01-07 20:25:00,2,20,0,292.8,0,8,14.6,47.3,2
2026-01-07 20:30:00,2,20,0,285.7,0,8,14.3,47.1,2
2026-01-07 20:35:00,2,20,0,276.3,0,8,13.8,46.9,2
2026-01-07 20:40:00,2,20,0,295.2,0,8,14.8,47.4,2
2026-01-07 20:45:00,2,20,0,288.8,0,8,14.4,47.2,2
2026-01-07 20:50:00,2,20,0,259.3,0,8,13.0,46.5,2
2026-01-07 20:55:00,2,20,0,273.3,0,8,13.7,46.8,2
2026-01-07 21:00:00,2,21,0,249.1,0,8,12.5,46.2,2
2026-01-07 21:05:00,2,21,0,239.4,0,8,12.0,46.0,2
2026-01-07 21:10:00,2,21,0,247.3,0,8,12.4,46.2,2
2026-01-07 21:15:00,2,21,0,266.2,0,8,13.3,46.7,2
2026-01-07 21:20:00,2,21,0,264.2,0,8,13.2,46.6,2
2026-01-07 21:25:00,2,21,0,254.4,0,8,12.7,46.4,2
2026-01-07 21:30:00,2,21,0,254.3,0,8,12.7,46.4,2
2026-01-07 21:35:00,2,21,0,248.1,0,8,12.4,46.2,2
2026-01-07 21:40:00,2,21,0,227.7,0,8,11.4,45.7,2
2026-01-07 21:45:00,2,21,0,240.8,0,8,12.0,46.0,2
2026-01-07 21:50:00,2,21,0,243.4,0,8,12.2,46.1,2
2026-01-07 21:55:00,2,21,0,239.8,0,8,12.0,46.0,2
2026-01-07 22:00:00,2,22,0,243.5,0,8,12.2,46.1,2
2026-01-07 22:05:00,2,22,0,233.6,0,8,11.7,45.8,2
2026-01-07 22:10:00,2,22,0,225.6,0,8,11.3,45.6,2
2026-01-07 22:15:00,2,22,0,233.8,0,8,11.7,45.8,2
2026-01-07 22:20:00,2,22,0,214.8,0,8,10.7,45.4,2
2026-01-07 22:25:00,2,22,0,199.5,0,8,10.0,45.0,2
2026-01-07 22:30:00,2,22,0,207.9,0,8,10.4,45.2,2
2026-01-07 22:35:00,2,22,0,196.8,0,8,9.8,44.9,2
2026-01-07 22:40:00,2,22,0,195.6,0,8,9.8,44.9,2
2026-01-07 22:45:00,2,22,0,201.4,0,8,10.1,45.0,2
2026-01-07 22:50:00,2,22,0,189.6,0,8,9.5,44.7,2
2026-01-07 22:55:00,2,22,0,194.8,0,8,9.7,44.9,2
2026-01-07 23:00:00,2,23,0,169.0,0,8,8.5,44.2,2
2026-01-07 23:05:00,2,23,0,198.6,0,8,9.9,45.0,2
2026-01-07 23:10:00,2,23,0,193.6,0,8,9.7,44.8,2
2026-01-07 23:15:00,2,23,0,179.5,0,8,9.0,44.5,2
2026-01-07 23:20:00,2,23,0,199.8,0,8,10.0,45.0,2
2026-01-07 23:25:00,2,23,0,202.3,0,8,10.1,45.1,2
2026-01-07 23:30:00,2,23,0,162.5,0,8,8.1,44.1,2
2026-01-07 23:35:00,2,23,0,173.6,0,8,8.7,44.3,2
2026-01-07 23:40:00,2,23,0,171.9,0,8,8.6,44.3,2
2026-01-07 23:45:00,2,23,0,167.9,0,8,8.4,44.2,2
2026-01-07 23:50:00,2,23,0,193.0,0,8,9.6,44.8,2
2026-01-07 23:55:00,2,23,0,176.3,0,8,8.8,44.4,2
2026-01-08 00:00:00,3,0,0,146.3,0,8,7.3,43.7,2
2026-01-08 00:05:00,3,0,0,120.3,0,8,6.0,43.0,2
2026-01-08 00:10:00,3,0,0,159.9,0,8,8.0,44.0,2
2026-01-08 00:15:00,3,0,0,131.8,0,8,6.6,43.3,2
2026-01-08 00:20:00,3,0,0,151.3,0,8,7.6,43.8,2
2026-01-08 00:25:00,3,0,0,154.6,0,8,7.7,43.9,2
2026-01-08 00:30:00,3,0,0,170.9,0,8,8.5,44.3,2
2026-01-08 00:35:00,3,0,0,130.9,0,8,6.5,43.3,2
2026-01-08 00:40:00,3,0,0,105.3,0,8,5.3,42.6,2
2026-01-08 00:45:00,3,0,0,153.4,0,8,7.7,43.8,2
2026-01-08 00:50:00,3,0,0,177.7,0,8,8.9,44.4,2
2026-01-08 00:55:00,3,0,0,169.3,0,8,8.5,44.2,2
2026-01-08 01:00:00,3,1,0,153.9,0,8,7.7,43.8,2
2026-01-08 01:05:00,3,1,0,143.4,0,8,7.2,43.6,2
2026-01-08 01:10:00,3,1,0,163.0,0,8,8.2,44.1,2
2026-01-08 01:15:00,3,1,0,136.3,0,8,6.8,43.4,2
2026-01-08 01:20:00,3,1,0,158.2,0,8,7.9,44.0,2
2026-01-08 01:25:00,3,1,0,158.7,0,8,7.9,44.0,2
2026-01-08 01:30:00,3,1,0,167.1,0,8,8.4,44.2,2
2026-01-08 01:35:00,3,1,0,192.7,0,8,9.6,44.8,2
2026-01-08 01:40:00,3,1,0,157.2,0,8,7.9,43.9,2
2026-01-08 01:45:00,3,1,0,143.8,0,8,7.2,43.6,2
2026-01-08 01:50:00,3,1,0,151.2,0,8,7.6,43.8,2
2026-01-08 01:55:00,3,1,0,125.1,0,8,6.3,43.1,2
2026-01-08 02:00:00,3,2,0,141.4,0,8,7.1,43.5,2
2026-01-08 02:05:00,3,2,0,145.8,0,8,7.3,43.6,2
2026-01-08 02:10:00,3,2,0,144.2,0,8,7.2,43.6,2
2026-01-08 02:15:00,3,2,0,154.5,0,8,7.7,43.9,2
2026-01-08 02:20:00,3,2,0,140.0,0,8,7.0,43.5,2
2026-01-08 02:25:00,3,2,0,169.3,0,8,8.5,44.2,2
2026-01-08 02:30:00,3,2,0,152.7,0,8,7.6,43.8,2
